customer_id,event_date,event_type,event_value
101671,2024-12-24,share,51.66
103230,2024-04-11,purchase,80.26
101206,2023-09-27,search,30.25
104910,2024-04-10,purchase,98.02
101282,2024-04-28,watch,60.0
101963,2024-06-02,purchase,31.38
101315,2023-03-18,share,59.95
100296,2024-12-12,share,12.81
103737,2023-07-26,watch,82.73
101485,2023-08-31,purchase,68.26
104501,2024-12-04,share,53.53
102290,2024-01-19,watch,41.09
103173,2024-06-22,watch,97.9
103996,2024-03-07,search,2.44
100036,2023-02-02,purchase,15.54
101001,2024-04-10,login,45.63
103135,2023-08-08,login,37.55
101263,2023-03-11,search,65.27
101366,2025-03-15,watch,56.69
104418,2023-06-19,search,48.93
104281,2023-12-02,search,65.99
100975,2024-07-11,purchase,96.79
100026,2023-02-18,login,69.65
104951,2024-07-05,purchase,34.77
100168,2024-03-20,purchase,83.4
102846,2024-02-04,purchase,92.91
101527,2024-12-01,login,28.56
102478,2023-10-19,share,55.85
103161,2024-11-11,purchase,59.58
104003,2024-09-16,login,19.29
100197,2023-01-13,login,8.71
101511,2023-10-20,search,54.21
101042,2024-05-17,search,32.6
101372,2023-12-08,watch,68.38
102255,2024-07-18,watch,32.26
102070,2025-03-19,watch,17.43
101919,2023-02-02,search,77.4
103142,2024-09-20,purchase,20.05
102077,2024-02-28,share,50.38
104439,2023-04-13,watch,88.65
104570,2024-04-27,share,26.34
102886,2024-06-08,share,1.64
104135,2023-01-04,watch,81.39
102490,2023-05-09,search,15.75
101268,2024-07-26,watch,24.73
103468,2024-05-13,login,97.21
102034,2024-11-30,search,21.65
104195,2024-07-13,watch,28.36
102008,2023-05-10,search,63.43
101919,2023-04-09,purchase,18.29
101731,2024-01-12,watch,68.53
102473,2023-07-22,search,97.47
100683,2025-05-06,search,75.04
100971,2024-09-19,purchase,55.39
100550,2023-11-18,search,46.49
102740,2025-06-05,login,42.3
101491,2024-05-09,login,44.14
100947,2023-03-16,purchase,21.67
103580,2023-02-26,watch,74.29
100899,2024-09-12,purchase,43.08
102027,2024-11-04,share,58.98
100788,2023-08-16,search,34.54
104976,2023-02-11,share,74.63
104641,2024-03-02,purchase,8.4
101742,2023-06-26,purchase,34.26
103318,2024-09-06,login,7.79
101279,2023-02-20,watch,32.45
101950,2023-05-16,login,72.87
101207,2025-05-02,watch,26.79
103948,2023-01-05,search,5.2
103515,2023-06-11,share,60.55
100905,2024-05-09,watch,71.2
102654,2023-05-17,login,54.01
103044,2024-12-20,watch,62.81
100495,2023-12-03,search,85.25
100113,2023-08-01,watch,75.21
100484,2023-01-20,share,26.15
102763,2025-04-09,search,61.4
102172,2024-01-01,share,12.47
102701,2023-09-05,share,66.13
104887,2023-07-16,share,44.5
100700,2024-07-05,share,46.18
101231,2024-10-12,share,47.13
101997,2025-05-06,watch,78.48
103387,2024-02-24,search,61.76
100294,2024-10-09,watch,52.11
104630,2024-02-14,search,10.86
100032,2023-05-27,search,70.83
100106,2025-04-19,watch,51.67
104898,2023-05-26,share,97.19
103361,2024-12-24,watch,43.29
104765,2024-06-09,search,42.92
103847,2024-05-13,login,83.08
102009,2024-03-13,watch,88.87
102089,2024-08-30,watch,35.76
103634,2023-08-16,watch,83.28
103895,2023-07-15,watch,87.52
100085,2024-03-09,watch,8.39
103765,2023-03-09,purchase,72.43
104917,2023-10-26,search,42.7
103924,2025-02-06,search,42.49
100369,2024-02-09,share,11.22
103408,2024-09-28,purchase,29.95
102803,2024-04-01,watch,98.07
102665,2024-12-12,purchase,57.88
100805,2023-12-11,watch,13.52
104964,2024-09-02,share,42.61
103539,2025-05-06,login,95.53
100688,2024-08-07,share,72.64
101487,2025-04-13,login,93.89
100015,2024-03-09,purchase,47.24
102020,2025-04-18,login,7.33
102457,2023-07-16,login,41.88
100188,2025-02-09,login,91.0
100481,2023-07-24,purchase,17.68
103617,2023-11-06,purchase,9.41
104284,2024-04-05,search,64.59
103016,2023-12-30,share,43.06
100140,2025-01-07,watch,58.95
100680,2025-05-08,purchase,12.24
101385,2023-10-11,search,63.42
100945,2025-04-03,purchase,79.61
103878,2023-12-23,purchase,44.2
101936,2024-03-28,share,48.13
100925,2023-03-21,search,23.15
102445,2025-03-26,purchase,28.82
102329,2025-06-02,watch,74.28
102678,2024-06-14,search,20.92
101179,2023-12-30,login,62.33
100699,2023-06-15,watch,57.09
103475,2023-09-10,watch,54.12
104797,2023-02-10,purchase,82.09
104228,2024-10-16,watch,75.53
102754,2024-09-13,purchase,70.68
104349,2023-10-09,purchase,87.51
104250,2025-02-07,purchase,42.94
102067,2023-02-19,search,47.4
102373,2025-02-22,purchase,56.98
102857,2024-01-01,purchase,97.13
101242,2023-10-11,search,62.5
100589,2025-03-13,share,75.64
104953,2024-02-04,login,71.35
101157,2024-02-24,watch,17.19
100528,2024-06-02,login,81.37
103783,2023-05-09,watch,68.53
101750,2024-07-05,search,45.17
102693,2025-03-07,login,59.41
101195,2024-06-07,watch,55.45
102706,2024-11-06,watch,63.87
103277,2023-08-19,share,98.14
103079,2023-09-15,login,67.16
101870,2024-07-23,purchase,78.29
100128,2024-05-23,search,53.28
100708,2024-05-21,login,5.66
103252,2023-12-14,share,71.81
101930,2023-03-28,share,99.07
101567,2025-03-27,login,66.44
101420,2023-09-29,purchase,79.35
102717,2025-03-25,login,38.99
100195,2024-05-26,watch,39.15
101075,2024-11-01,login,72.41
103580,2024-05-26,purchase,51.0
103899,2023-08-31,share,80.59
104583,2024-10-17,login,97.67
103407,2023-02-07,search,11.58
101396,2023-08-13,watch,37.2
102081,2023-03-02,share,11.92
101928,2023-11-10,watch,94.58
100070,2023-09-17,purchase,96.73
103670,2023-11-26,search,51.73
100391,2024-12-06,watch,79.56
101023,2024-09-16,share,33.83
101623,2023-08-29,share,14.87
100370,2024-09-03,login,43.52
101902,2023-08-02,search,87.25
101674,2023-01-05,share,24.96
104565,2024-04-01,watch,68.83
104111,2023-12-06,watch,42.58
101432,2024-01-28,share,33.3
102286,2023-04-30,purchase,66.04
104281,2024-09-27,watch,16.09
102245,2024-06-26,search,50.12
100003,2024-04-25,share,30.53
103534,2023-12-12,search,99.39
100199,2024-10-28,search,55.41
101082,2025-04-28,share,75.85
101283,2024-11-09,watch,98.78
100680,2023-04-26,share,36.95
101142,2025-06-01,share,88.41
104604,2024-08-31,login,47.17
103168,2024-06-22,watch,38.09
101787,2023-04-16,watch,12.54
104684,2023-05-27,watch,63.36
103737,2025-01-02,watch,70.22
104989,2024-01-29,purchase,83.72
103713,2023-08-03,watch,52.0
104640,2023-08-04,share,54.92
100395,2024-05-15,purchase,75.65
104732,2025-04-08,search,67.79
102947,2024-10-22,login,10.43
100846,2025-05-15,share,5.79
100920,2023-12-29,purchase,40.96
104615,2023-06-26,purchase,80.56
100043,2025-04-22,purchase,34.6
100096,2024-08-10,login,50.81
100766,2024-11-02,purchase,38.93
103625,2023-05-30,watch,72.8
101580,2025-04-30,login,26.26
102710,2023-07-13,share,24.3
101215,2024-11-28,watch,74.3
102134,2023-10-19,purchase,15.35
102905,2024-10-05,share,98.62
104024,2024-11-05,share,40.57
104638,2024-02-06,share,90.09
104074,2025-02-22,share,95.5
102433,2025-01-08,share,63.93
104344,2025-05-08,login,23.94
100841,2025-01-22,search,9.9
104099,2024-05-12,purchase,30.18
102444,2023-05-19,search,2.69
103665,2025-03-11,search,71.65
100327,2024-07-04,login,58.28
103134,2024-03-16,login,92.51
100137,2023-07-07,share,8.62
104757,2024-02-18,login,7.87
104380,2023-12-17,search,23.48
103940,2023-10-02,login,10.17
103826,2024-09-23,watch,47.65
102380,2025-04-02,purchase,90.56
100151,2024-03-03,share,19.1
101743,2023-11-09,watch,33.82
103245,2023-12-07,watch,47.84
103660,2024-03-19,purchase,36.17
101381,2024-03-18,login,11.23
100144,2024-05-23,purchase,88.84
102357,2025-05-15,purchase,78.99
104973,2023-01-11,share,39.46
101170,2024-01-21,share,8.18
102040,2024-06-11,watch,96.08
103708,2024-03-10,search,79.09
101250,2023-09-22,search,34.65
101993,2024-03-10,share,25.43
103452,2023-12-07,login,24.23
104742,2024-04-06,login,46.79
103781,2023-07-25,purchase,19.0
100139,2023-04-21,watch,79.97
101951,2023-07-18,login,56.86
102586,2025-04-20,login,94.33
103731,2024-10-12,search,68.3
102445,2024-01-13,login,88.32
100003,2023-01-19,search,38.97
100882,2025-02-12,search,62.65
103980,2023-04-16,watch,84.59
104127,2023-12-16,search,79.17
103694,2023-01-24,search,8.13
100878,2024-11-05,share,29.0
102215,2025-04-23,search,22.97
103158,2023-02-22,purchase,35.55
104777,2024-06-24,login,84.79
102899,2023-06-22,share,42.24
103185,2023-10-16,share,46.05
100424,2023-08-23,login,90.91
103336,2024-11-02,login,66.93
101381,2024-03-02,purchase,14.45
103353,2023-10-25,login,23.78
102008,2024-06-24,search,64.06
102726,2025-05-18,purchase,94.95
101643,2023-07-01,purchase,67.46
101174,2025-04-28,watch,30.13
101901,2024-10-11,login,67.83
103709,2025-04-22,search,18.3
101887,2024-02-01,share,42.51
103861,2023-08-18,watch,58.28
103180,2023-08-10,watch,30.87
104845,2024-07-11,login,90.13
103465,2024-06-25,purchase,79.56
100179,2023-12-24,login,43.74
103394,2025-02-28,purchase,69.09
100538,2023-05-07,watch,83.75
100324,2023-01-18,purchase,11.29
103914,2025-03-25,search,65.01
100663,2024-03-19,purchase,93.35
104775,2025-03-25,share,59.58
102154,2023-08-24,share,39.12
100601,2023-09-09,watch,4.46
103520,2023-07-20,share,25.3
104767,2025-02-13,purchase,83.18
101089,2023-02-24,purchase,80.15
104966,2024-08-16,login,81.78
104617,2025-03-28,login,50.2
101834,2024-02-09,share,56.63
104444,2024-07-31,login,10.47
101194,2025-03-29,login,98.4
104253,2023-12-06,search,53.87
103321,2024-09-01,share,62.69
102262,2024-10-30,search,80.59
102837,2025-02-08,search,92.7
104546,2023-01-15,purchase,98.88
101026,2023-04-29,purchase,61.05
102120,2023-03-20,search,9.16
104408,2023-12-28,share,9.57
101416,2023-09-27,search,32.1
103046,2024-01-14,search,66.16
104343,2023-05-28,watch,69.9
104358,2023-12-27,login,59.28
102432,2024-01-23,purchase,20.96
103937,2023-01-06,purchase,28.8
100155,2023-10-10,share,73.67
102996,2024-12-23,share,58.89
102744,2024-11-23,login,80.15
103109,2023-04-05,login,66.72
102007,2023-05-24,search,63.38
104321,2024-03-01,share,2.54
100841,2023-08-21,search,57.12
100625,2024-07-02,watch,79.66
102628,2023-04-02,login,95.27
104508,2025-05-26,share,41.23
101298,2023-03-01,search,25.04
100089,2023-06-29,search,79.9
103156,2023-08-04,purchase,63.19
102202,2024-04-23,login,76.97
103864,2023-01-12,share,11.94
100883,2024-03-28,search,35.46
102419,2024-11-16,search,42.35
100258,2024-03-15,purchase,91.87
100472,2024-02-02,share,56.0
102907,2025-01-26,purchase,60.72
103624,2024-06-14,watch,99.85
100667,2023-01-17,purchase,52.89
102594,2023-07-07,watch,14.47
104780,2023-06-01,share,64.44
104254,2023-08-26,purchase,12.92
104117,2023-06-11,login,29.29
102197,2023-09-20,share,79.55
100932,2024-08-09,share,91.02
102985,2024-06-27,share,18.72
100738,2024-12-03,search,79.86
103987,2024-06-21,purchase,82.02
102065,2025-03-25,watch,61.18
101356,2023-04-21,watch,56.75
104342,2023-04-21,share,60.97
100875,2023-05-10,purchase,94.27
103133,2023-09-29,share,4.0
104489,2023-08-21,search,90.9
103156,2024-04-15,login,43.07
100245,2023-04-21,purchase,25.6
102211,2023-11-21,watch,51.09
100386,2023-01-24,login,74.21
104109,2023-08-14,watch,46.94
104186,2023-09-27,search,99.69
104330,2025-01-08,share,73.72
100160,2025-03-13,login,49.97
101392,2025-02-09,login,14.51
103142,2023-04-26,purchase,89.77
103771,2023-07-23,watch,77.69
104731,2024-05-26,watch,63.55
101317,2025-06-16,purchase,11.58
100176,2024-06-18,share,3.06
100897,2023-01-12,search,66.17
100237,2024-10-27,purchase,12.56
103688,2023-08-19,purchase,72.73
102621,2023-08-17,search,29.5
100419,2024-09-15,watch,5.79
101295,2023-09-27,share,55.02
100436,2024-03-16,search,43.49
103029,2024-03-24,watch,70.24
103911,2024-01-18,share,6.9
101421,2023-06-10,login,72.55
101645,2024-11-01,search,89.67
102979,2024-05-20,watch,76.18
100907,2025-04-30,watch,55.72
103869,2024-07-15,share,39.85
103338,2023-08-01,watch,57.62
102741,2025-05-04,login,26.87
101795,2025-05-31,purchase,63.79
102164,2024-08-20,share,12.48
104834,2023-04-25,watch,64.74
102454,2023-07-02,search,46.88
100571,2024-07-27,watch,57.48
103707,2024-07-13,search,93.84
103908,2023-03-16,watch,44.52
103110,2025-01-21,watch,37.48
101215,2024-10-06,share,99.68
101823,2024-05-13,share,89.29
103635,2024-03-09,purchase,39.05
103377,2024-09-01,watch,86.91
100751,2025-05-07,watch,3.75
104565,2024-01-26,search,96.63
103556,2023-12-13,search,94.67
100343,2023-01-09,login,81.85
103676,2023-09-22,search,89.75
104286,2024-03-26,watch,93.96
100737,2023-09-26,search,81.83
100553,2024-12-08,share,21.75
100814,2023-03-17,share,45.15
102378,2023-08-11,purchase,53.05
104851,2024-01-10,share,88.36
101589,2023-07-30,watch,50.65
102370,2024-04-08,purchase,77.86
100650,2025-01-18,search,52.01
102095,2023-07-26,purchase,2.96
103778,2023-05-11,share,81.32
101390,2024-12-18,watch,40.78
100333,2023-12-24,watch,44.54
102957,2024-05-02,purchase,13.51
102599,2023-03-18,share,23.49
102061,2023-05-27,purchase,52.63
104290,2024-02-10,login,20.96
101071,2023-10-16,login,70.83
103051,2024-01-13,share,4.55
100005,2025-05-12,purchase,71.91
103291,2024-09-04,search,63.15
102686,2024-04-16,search,82.86
104871,2025-05-01,search,72.42
100925,2025-04-29,purchase,24.84
101014,2024-01-17,search,51.79
100516,2023-08-16,search,44.03
103874,2023-02-16,login,37.67
104763,2024-07-27,search,35.19
100357,2023-11-16,share,22.51
102980,2024-09-28,login,45.95
101006,2025-01-15,purchase,67.82
101305,2024-07-12,login,24.98
101860,2023-12-30,purchase,54.12
103699,2024-01-09,purchase,10.57
104935,2023-02-05,purchase,81.79
100567,2023-03-09,purchase,38.72
104153,2025-01-09,login,72.57
103886,2024-06-07,search,95.51
100242,2024-05-25,share,6.73
104023,2025-05-03,search,77.56
103114,2024-03-23,share,23.03
100057,2023-03-01,purchase,60.15
103066,2023-09-06,login,42.49
100424,2025-03-17,share,5.33
101583,2025-01-22,login,45.16
103670,2024-06-18,search,76.23
104884,2024-10-11,purchase,63.02
103894,2023-01-10,search,11.94
103684,2023-02-07,share,11.22
101814,2024-01-07,purchase,2.27
102903,2025-04-26,purchase,83.12
100748,2024-05-10,share,69.34
103451,2023-10-09,purchase,29.45
102517,2023-11-10,login,88.69
104648,2023-12-22,watch,18.38
102394,2025-06-11,search,54.17
100360,2023-10-04,search,44.34
103842,2024-04-19,share,87.4
101370,2023-06-18,watch,50.52
103650,2023-05-12,login,65.12
100993,2024-09-09,watch,18.37
101931,2025-04-03,purchase,36.9
101793,2024-01-06,share,48.57
100389,2023-03-03,login,30.47
104939,2023-08-24,login,88.08
100552,2023-02-23,share,24.4
103433,2023-09-11,login,80.22
104843,2024-06-05,watch,66.25
104087,2024-07-25,watch,41.16
101517,2024-08-23,share,70.01
103296,2024-01-13,watch,7.18
104738,2024-11-06,search,45.79
100479,2025-05-20,login,14.19
102943,2023-08-19,login,83.57
103140,2023-04-26,share,27.46
100373,2023-11-07,search,24.59
102853,2024-02-15,share,78.29
104505,2023-02-19,watch,16.92
102565,2023-06-16,watch,27.22
101177,2025-04-20,share,25.08
103969,2024-07-04,watch,78.06
100338,2023-01-14,login,72.07
103127,2023-02-01,login,66.42
103804,2024-09-20,login,49.91
100143,2023-10-14,watch,95.12
103337,2024-02-13,share,32.27
104423,2025-03-08,search,7.02
103641,2023-08-28,purchase,14.73
104765,2024-11-27,login,13.72
100154,2023-02-05,search,79.77
101393,2025-01-21,watch,72.59
102211,2025-06-16,login,52.98
102736,2024-05-31,share,93.07
102805,2025-04-01,search,13.89
100497,2023-11-27,watch,42.21
101376,2024-12-20,watch,29.87
103613,2024-02-26,purchase,17.51
101009,2023-12-23,watch,35.6
100024,2024-11-09,share,18.29
101356,2025-02-15,login,56.49
104907,2023-12-25,watch,46.87
103815,2024-12-12,purchase,65.01
100352,2023-09-22,login,64.44
100950,2023-05-17,share,53.84
101022,2023-06-24,search,40.94
100209,2024-02-21,watch,50.37
100044,2024-09-19,purchase,15.74
102567,2024-05-08,purchase,38.47
103569,2023-03-11,share,99.54
100665,2024-09-16,search,32.82
103971,2023-09-23,purchase,66.9
102739,2024-01-28,watch,10.96
103575,2023-06-27,purchase,49.69
103127,2023-10-09,search,15.98
103324,2024-10-28,watch,7.72
102132,2023-10-17,watch,25.46
104444,2024-07-07,search,99.44
100752,2024-04-11,purchase,58.16
103931,2023-09-06,login,50.68
103433,2025-01-10,search,81.96
101260,2023-07-05,purchase,23.49
102511,2024-09-25,purchase,66.43
101042,2023-09-12,purchase,38.41
103411,2024-09-15,search,78.24
101838,2023-01-05,watch,79.13
101875,2025-05-15,purchase,64.71
102441,2024-07-19,login,33.76
100745,2024-06-25,search,60.31
100666,2023-04-08,share,22.99
103609,2023-11-06,watch,75.22
103822,2025-04-06,search,6.55
103028,2024-12-12,watch,3.93
101185,2024-07-10,share,80.02
101666,2024-03-22,share,12.32
100387,2023-09-17,watch,20.33
102872,2024-02-25,share,37.28
104959,2024-10-15,share,2.51
101726,2023-11-21,login,85.03
101353,2023-09-07,share,13.26
100773,2024-08-07,watch,33.48
100477,2024-08-09,share,23.5
101374,2023-03-29,watch,61.64
103258,2023-05-19,search,36.78
104789,2024-12-27,purchase,73.39
103062,2024-11-24,login,85.61
100065,2024-02-01,purchase,8.72
104329,2023-12-22,search,49.35
102589,2024-08-20,search,67.05
100791,2024-10-19,watch,37.83
100730,2024-09-10,login,54.89
103182,2025-02-04,watch,39.13
103696,2025-04-21,search,24.04
101447,2024-03-13,share,86.68
103604,2023-02-04,watch,43.15
101696,2025-03-13,purchase,66.81
101879,2025-06-16,share,46.78
101093,2023-02-26,watch,81.59
100314,2024-09-20,watch,23.4
104700,2024-05-18,search,7.02
104445,2024-07-15,watch,72.74
104745,2023-02-23,purchase,57.36
103581,2023-07-07,purchase,12.27
102515,2025-04-10,watch,12.14
101647,2023-10-12,search,62.38
102683,2024-08-14,purchase,38.2
104633,2024-11-29,share,56.68
102226,2024-06-05,share,60.98
104683,2023-12-06,login,2.93
101018,2023-06-05,watch,23.91
101642,2025-04-05,purchase,16.78
101951,2025-02-14,login,58.54
103436,2024-08-19,login,46.29
100982,2023-04-05,purchase,35.91
101937,2023-12-17,watch,53.45
104755,2025-02-24,login,85.35
104523,2023-02-20,search,95.97
103668,2024-07-11,share,87.18
103573,2024-09-12,watch,4.33
102201,2025-01-24,search,4.11
104738,2023-02-16,purchase,61.02
100597,2025-02-05,search,41.33
102792,2025-06-12,login,3.88
101139,2023-12-21,login,5.66
102495,2024-03-18,search,42.83
100974,2023-03-14,search,32.81
103409,2024-12-17,purchase,1.77
100370,2023-04-28,login,29.44
104418,2023-05-09,search,60.85
104383,2023-05-06,share,85.41
102111,2023-12-11,purchase,29.38
102237,2023-11-23,share,72.14
102464,2025-04-27,search,55.83
104502,2024-08-19,purchase,2.17
101037,2025-03-14,purchase,79.15
104620,2024-08-31,purchase,6.96
103562,2025-05-07,purchase,30.48
101816,2023-05-19,watch,58.78
100408,2024-01-22,search,93.9
101378,2023-09-13,watch,70.55
104530,2025-01-06,search,56.91
100248,2024-07-13,search,42.3
103840,2023-07-31,login,51.86
101338,2024-06-28,purchase,34.72
102426,2024-09-30,share,82.05
101696,2023-03-13,watch,82.02
104509,2024-07-18,watch,30.95
104310,2025-02-24,search,7.87
104000,2024-07-22,search,93.7
104432,2024-02-13,login,71.02
103743,2024-10-22,share,90.79
101604,2024-05-18,search,74.22
102715,2024-05-21,share,39.02
102404,2023-05-01,purchase,35.49
103160,2023-02-27,search,2.85
101067,2025-02-07,share,93.26
101011,2023-06-25,search,66.52
101318,2025-06-06,purchase,35.11
102112,2024-01-19,purchase,11.56
104616,2023-11-16,login,45.6
100726,2023-10-16,purchase,16.91
103224,2023-07-22,login,46.55
104934,2023-02-17,share,99.84
101490,2024-03-12,watch,60.41
103155,2024-07-16,watch,2.09
102217,2023-05-04,purchase,87.07
103604,2025-05-07,purchase,14.86
100771,2025-02-23,search,12.98
104518,2023-08-14,purchase,15.98
103836,2023-11-14,search,98.39
101320,2024-07-30,share,55.83
103762,2024-05-17,watch,7.67
100403,2024-05-03,share,26.86
101703,2025-05-17,purchase,37.44
104694,2024-08-02,login,12.2
103276,2023-02-08,search,72.57
104680,2023-10-25,purchase,89.9
