customer_id,signup_date,age,gender,country,plan_type,monthly_fee
100576,2023-05-17,67,Female,India,Premium,499
100577,2024-08-16,53,Male,USA,Premium,299
100578,2025-03-14,54,Male,USA,Basic,499
100579,2024-07-17,58,Male,USA,Premium,299
100580,2023-04-06,34,Male,Canada,Basic,299
100581,2024-01-02,52,Female,India,Premium,299
100582,2024-01-22,65,Male,Canada,Basic,499
100583,2024-07-13,22,Female,UK,Basic,299
100584,2024-06-27,65,Male,India,Basic,299
100585,2023-01-25,49,Male,Canada,Premium,299
100586,2024-06-01,20,Female,India,Basic,499
100587,2022-09-13,69,Male,UK,Basic,499
100588,2023-12-10,64,Female,Australia,Premium,299
100589,2023-03-26,52,Female,USA,Premium,999
100590,2022-01-10,69,Female,Canada,Basic,499
100591,2024-04-03,31,Male,UK,Standard,299
100592,2024-03-08,65,Male,UK,Basic,299
100593,2024-05-26,48,Male,India,Basic,499
100594,2024-10-25,48,Male,India,Standard,299
100595,2025-02-16,34,Female,USA,Standard,299
100596,2024-10-12,41,Male,India,Standard,499
100597,2023-01-09,69,Male,Canada,Standard,499
100598,2024-12-24,40,Female,Canada,Standard,499
100599,2022-05-26,35,Female,Canada,Standard,499
100600,2022-08-12,67,Male,Australia,Standard,999
100601,2022-06-26,31,Female,Canada,Standard,299
100602,2024-05-02,67,Female,India,Basic,299
100603,2022-03-04,32,Female,India,Standard,999
100604,2024-04-06,32,Female,Canada,Standard,499
100605,2024-03-05,23,Female,UK,Standard,499
100606,2023-11-20,44,Male,UK,Standard,299
100607,2022-04-15,32,Male,UK,Basic,299
100608,2025-01-27,67,Male,USA,Standard,299
100609,2023-05-26,53,Male,Australia,Basic,499
100610,2023-01-20,25,Male,Canada,Premium,299
100611,2023-02-09,32,Male,USA,Standard,499
100612,2024-04-02,20,Male,UK,Basic,499
100613,2023-06-02,64,Female,Canada,Standard,299
100614,2023-04-21,30,Male,USA,Premium,299
100615,2023-12-10,58,Male,India,Basic,299
100616,2024-02-10,51,Male,UK,Standard,299
100617,2024-11-12,41,Female,USA,Standard,299
100618,2024-09-23,57,Male,India,Standard,299
100619,2023-11-08,49,Male,UK,Basic,499
100620,2023-12-15,49,Female,Australia,Standard,499
100621,2022-03-24,47,Male,UK,Premium,299
100622,2025-03-14,69,Male,Australia,Premium,499
100623,2025-01-13,66,Female,Australia,Standard,999
100624,2025-01-06,30,Male,Australia,Premium,499
100625,2023-04-02,18,Female,Canada,Standard,299
100626,2022-01-01,51,Male,Canada,Standard,499
100627,2022-02-20,32,Male,Australia,Standard,499
100628,2023-11-16,61,Male,India,Basic,999
100629,2023-12-18,31,Female,Australia,Standard,999
100630,2023-03-25,46,Female,USA,Standard,299
100631,2024-05-30,51,Female,Australia,Premium,499
100632,2023-05-03,35,Male,Canada,Standard,999
100633,2022-02-03,24,Male,Canada,Standard,999
100634,2022-04-05,46,Female,USA,Basic,499
100635,2024-12-31,48,Female,USA,Basic,299
100636,2022-06-03,42,Male,UK,Basic,299
100637,2022-09-07,55,Male,India,Standard,499
100638,2023-11-05,31,Male,India,Basic,499
100639,2023-03-14,25,Male,India,Standard,999
100640,2022-04-28,44,Female,Canada,Basic,999
100641,2024-02-10,19,Male,India,Standard,299
100642,2022-09-25,34,Male,UK,Premium,499
100643,2024-12-13,54,Male,UK,Standard,299
100644,2022-08-24,31,Male,India,Basic,499
100645,2023-01-24,42,Male,USA,Standard,499
100646,2024-09-16,47,Male,UK,Basic,299
100647,2024-02-02,46,Male,USA,Basic,299
100648,2023-02-05,37,Female,Canada,Basic,299
100649,2023-09-16,38,Female,UK,Basic,299
100650,2024-02-06,39,Female,USA,Basic,999
100651,2024-07-07,52,Male,India,Basic,299
100652,2024-05-02,54,Female,Canada,Basic,299
100653,2023-08-01,33,Male,Australia,Standard,299
100654,2022-03-16,67,Male,Australia,Premium,999
100655,2023-03-11,66,Male,India,Premium,299
100656,2022-04-13,60,Male,Canada,Basic,299
100657,2024-02-03,34,Female,Canada,Standard,499
100658,2024-01-08,33,Male,Canada,Premium,299
100659,2024-03-16,19,Male,Canada,Basic,299
100660,2022-04-08,21,Female,Australia,Premium,499
100661,2024-03-08,38,Female,USA,Standard,299
100662,2024-05-08,56,Female,Canada,Premium,999
100663,2023-03-11,51,Male,USA,Premium,499
100664,2023-03-23,47,Female,Canada,Standard,499
100665,2022-09-06,23,Male,UK,Standard,299
100666,2022-06-15,34,Male,UK,Basic,999
100667,2024-09-10,56,Female,UK,Basic,499
100668,2024-10-16,42,Female,Canada,Standard,299
100669,2023-06-26,22,Female,USA,Basic,299
100670,2024-01-29,22,Male,Australia,Basic,499
100671,2025-02-03,37,Male,India,Basic,499
100672,2022-03-22,33,Male,Australia,Premium,999
100673,2022-05-13,68,Male,Canada,Basic,499
100674,2024-03-07,58,Male,UK,Basic,499
100675,2024-06-18,54,Male,UK,Standard,299
100676,2022-05-18,57,Female,USA,Standard,499
100677,2022-07-03,26,Male,Canada,Basic,999
100678,2024-02-24,22,Female,Australia,Premium,499
100679,2024-09-10,59,Female,Canada,Standard,299
100680,2022-03-10,19,Female,Canada,Standard,299
100681,2023-06-30,26,Female,UK,Basic,299
100682,2022-02-22,60,Female,Australia,Standard,499
100683,2022-07-24,53,Male,India,Premium,999
100684,2022-05-06,39,Male,UK,Basic,299
100685,2022-02-12,39,Male,Australia,Basic,299
100686,2022-04-21,39,Male,USA,Basic,499
100687,2024-01-31,51,Female,UK,Premium,999
100688,2024-04-27,46,Female,USA,Basic,499
100689,2022-04-05,55,Female,UK,Premium,299
100690,2024-06-18,63,Male,Canada,Basic,299
100691,2022-12-26,50,Male,Australia,Standard,499
100692,2024-06-18,35,Male,USA,Standard,999
100693,2022-10-08,24,Male,UK,Basic,299
100694,2023-10-29,18,Female,USA,Standard,499
100695,2022-04-03,50,Female,UK,Basic,499
100696,2023-11-03,18,Male,UK,Basic,499
100697,2022-03-02,41,Male,India,Premium,299
100698,2023-09-26,21,Female,India,Basic,999
100699,2024-12-10,21,Female,India,Standard,499
100700,2024-10-25,35,Female,USA,Basic,499
100701,2023-08-27,44,Female,Canada,Basic,499
100702,2023-11-13,60,Male,UK,Standard,999
100703,2023-06-18,49,Female,Australia,Standard,499
100704,2024-04-17,50,Female,India,Basic,499
100705,2023-10-07,45,Female,USA,Standard,299
100706,2022-08-21,59,Female,USA,Basic,299
100707,2023-06-08,58,Male,USA,Premium,299
100708,2022-12-12,53,Male,Australia,Basic,999
100709,2024-12-05,23,Male,Australia,Basic,999
100710,2023-06-30,33,Male,India,Standard,299
100711,2025-01-06,51,Male,Australia,Basic,299
100712,2025-01-01,40,Male,India,Basic,299
100713,2024-03-04,67,Female,Australia,Basic,999
100714,2022-09-06,59,Female,Australia,Premium,299
100715,2022-02-16,41,Female,Australia,Premium,499
100716,2025-02-18,66,Female,India,Standard,999
100717,2022-08-02,30,Male,UK,Standard,499
100718,2022-08-27,35,Female,India,Standard,999
100719,2024-12-15,30,Male,UK,Standard,499
100720,2022-12-16,66,Female,USA,Basic,499
100721,2022-04-17,54,Female,USA,Premium,499
100722,2024-04-10,60,Female,India,Basic,299
100723,2022-02-17,56,Male,UK,Basic,999
100724,2022-12-03,59,Female,UK,Premium,499
100725,2024-11-15,34,Male,UK,Standard,299
100726,2024-03-14,32,Male,USA,Basic,299
100727,2022-01-08,35,Female,India,Basic,299
100728,2023-09-17,40,Male,Canada,Standard,499
100729,2023-12-20,68,Male,UK,Standard,299
100730,2022-10-30,47,Female,UK,Standard,999
100731,2023-10-01,51,Female,Canada,Basic,299
100732,2022-02-25,21,Female,India,Premium,299
100733,2023-12-27,20,Female,UK,Basic,499
100734,2023-06-10,24,Female,India,Standard,499
100735,2023-04-19,35,Female,UK,Standard,999
100736,2022-01-28,59,Male,Australia,Basic,499
100737,2022-03-19,24,Female,UK,Basic,299
100738,2022-12-31,57,Female,Australia,Premium,499
100739,2023-10-28,23,Male,India,Premium,299
100740,2023-06-10,39,Female,UK,Basic,299
100741,2023-11-30,18,Male,USA,Premium,299
100742,2024-06-01,21,Female,USA,Basic,499
100743,2024-10-27,63,Female,Canada,Standard,299
100744,2024-10-23,66,Male,USA,Basic,299
100745,2024-07-07,69,Female,Australia,Premium,299
100746,2024-01-20,67,Male,USA,Basic,299
100747,2022-12-29,60,Female,USA,Standard,299
100748,2024-03-16,46,Female,USA,Standard,299
100749,2024-01-09,38,Male,UK,Basic,299
100750,2024-11-04,43,Female,Canada,Standard,299
100751,2023-04-30,31,Female,India,Basic,299
100752,2022-01-28,26,Male,Canada,Standard,999
100753,2023-12-15,64,Female,Australia,Basic,499
100754,2024-11-28,29,Male,UK,Standard,499
100755,2022-03-27,59,Female,UK,Premium,999
100756,2022-05-06,68,Male,USA,Basic,299
100757,2024-03-22,68,Female,USA,Basic,299
100758,2023-06-21,23,Male,Australia,Standard,999
100759,2022-05-25,37,Male,UK,Standard,499
100760,2022-01-25,41,Female,India,Premium,999
100761,2022-03-08,44,Female,Canada,Basic,999
100762,2022-08-21,55,Male,UK,Basic,299
100763,2022-04-19,25,Female,India,Premium,999
100764,2025-03-15,18,Male,India,Premium,999
100765,2022-04-21,66,Female,Canada,Standard,299
100766,2022-08-16,66,Female,India,Basic,999
100767,2022-04-21,41,Male,Australia,Basic,299
100768,2022-02-03,64,Male,India,Basic,499
100769,2023-09-15,24,Female,Australia,Premium,299
100770,2024-01-18,36,Female,India,Basic,299
100771,2023-08-18,39,Female,USA,Standard,499
100772,2023-03-01,52,Female,India,Standard,299
100773,2023-09-05,47,Female,Australia,Basic,499
100774,2023-11-23,46,Male,India,Basic,499
100775,2022-11-11,39,Female,India,Standard,299
100776,2024-05-26,28,Female,India,Basic,299
100777,2023-10-24,37,Male,Australia,Basic,499
100778,2022-10-04,46,Male,India,Basic,999
100779,2023-09-16,68,Male,Canada,Premium,499
100780,2023-05-31,58,Female,Canada,Premium,499
100781,2024-04-22,59,Male,Australia,Standard,499
100782,2022-12-16,51,Male,USA,Standard,299
100783,2024-04-02,18,Male,Canada,Standard,499
100784,2025-03-06,48,Male,UK,Standard,999
100785,2024-01-29,47,Female,Canada,Premium,499
100786,2024-06-17,65,Female,UK,Standard,499
100787,2022-08-31,35,Female,Australia,Basic,499
100788,2023-06-27,34,Male,USA,Premium,499
100789,2024-11-29,55,Male,UK,Standard,499
100790,2022-08-17,31,Male,UK,Basic,499
100791,2023-07-02,40,Male,Canada,Premium,499
100792,2024-07-08,42,Male,UK,Basic,299
100793,2022-01-06,32,Male,Australia,Basic,499
100794,2023-04-13,63,Female,Australia,Standard,999
100795,2022-03-16,39,Female,Australia,Basic,299
100796,2022-01-04,20,Male,Canada,Standard,999
100797,2023-10-08,36,Female,USA,Basic,299
100798,2022-04-28,61,Male,Canada,Basic,299
100799,2024-05-30,51,Male,Australia,Standard,499
100800,2023-05-19,52,Female,Canada,Standard,499
100801,2024-08-04,67,Male,Australia,Basic,499
100802,2023-07-28,18,Female,India,Premium,299
100803,2022-07-13,69,Male,India,Standard,299
100804,2024-04-26,38,Male,UK,Basic,499
100805,2023-12-16,46,Female,USA,Basic,299
100806,2024-11-15,23,Male,India,Premium,499
100807,2022-06-22,54,Male,Australia,Standard,499
100808,2022-11-22,18,Male,Canada,Basic,499
100809,2025-02-15,68,Female,Canada,Basic,299
100810,2024-04-15,18,Male,UK,Standard,299
100811,2023-12-25,44,Male,Canada,Basic,299
100812,2022-08-13,38,Male,India,Standard,299
100813,2023-06-16,33,Female,Canada,Premium,499
100814,2022-04-23,61,Female,India,Basic,999
100815,2022-05-20,57,Female,India,Premium,299
100816,2023-07-13,43,Female,USA,Premium,299
100817,2022-01-01,33,Female,UK,Premium,299
100818,2022-03-31,45,Male,Australia,Premium,999
100819,2023-10-16,18,Female,India,Premium,299
100820,2022-11-16,53,Female,UK,Standard,999
100821,2022-05-19,27,Male,Australia,Standard,299
100822,2024-04-24,60,Female,Canada,Standard,299
100823,2022-09-16,34,Male,UK,Premium,299
100824,2024-06-20,40,Female,UK,Basic,499
100825,2023-11-21,24,Male,UK,Basic,499
100826,2022-01-10,61,Male,Canada,Basic,499
100827,2022-09-18,24,Female,Canada,Premium,299
100828,2022-06-21,61,Female,UK,Standard,299
100829,2024-06-16,32,Male,USA,Standard,299
100830,2022-01-13,51,Male,India,Basic,499
100831,2025-04-06,63,Male,Canada,Standard,299
100832,2022-11-17,62,Male,USA,Basic,499
100833,2022-11-25,21,Male,Canada,Standard,299
100834,2024-02-24,31,Male,UK,Basic,299
100835,2024-02-16,31,Male,USA,Premium,499
100836,2024-06-29,33,Female,Australia,Standard,299
100837,2025-01-23,24,Male,India,Standard,499
100838,2022-11-14,49,Female,India,Standard,299
100839,2022-08-24,36,Female,Canada,Standard,299
100840,2022-11-30,19,Male,India,Basic,999
100841,2023-01-11,27,Male,Australia,Standard,299
100842,2025-03-06,67,Female,USA,Premium,499
100843,2023-08-11,34,Male,USA,Standard,999
100844,2023-05-28,54,Male,UK,Standard,299
100845,2024-07-06,29,Female,USA,Premium,999
100846,2024-05-22,23,Female,Canada,Premium,299
100847,2022-09-27,39,Female,Australia,Standard,499
100848,2024-03-08,49,Male,UK,Standard,499
100849,2023-12-26,58,Male,Canada,Premium,999
100850,2025-04-03,37,Female,Canada,Premium,499
100851,2022-01-05,18,Male,Canada,Premium,499
100852,2024-04-30,64,Female,India,Standard,499
100853,2022-03-19,23,Male,Canada,Basic,299
100854,2023-07-28,36,Female,India,Basic,499
100855,2022-05-12,35,Male,USA,Basic,299
100856,2023-08-24,23,Female,India,Premium,499
100857,2024-12-01,62,Male,Canada,Premium,499
100858,2022-03-30,50,Male,Australia,Standard,999
100859,2023-02-06,40,Female,Australia,Standard,499
100860,2022-10-23,40,Male,USA,Basic,499
100861,2023-09-08,43,Male,Canada,Standard,299
100862,2024-03-10,30,Female,India,Standard,299
100863,2023-02-26,24,Male,Australia,Standard,499
100864,2024-11-12,32,Male,UK,Basic,499
100865,2023-07-29,61,Male,Canada,Standard,499
100866,2022-05-23,44,Female,Canada,Basic,499
100867,2024-09-19,43,Female,UK,Premium,299
100868,2023-10-27,50,Female,Australia,Basic,499
100869,2022-05-25,32,Female,UK,Premium,299
100870,2024-10-03,53,Female,USA,Basic,299
100871,2023-05-18,62,Male,India,Basic,299
100872,2024-03-31,44,Male,India,Standard,499
100873,2022-04-14,22,Female,Australia,Standard,499
100874,2024-11-28,19,Male,UK,Standard,299
100875,2022-07-17,50,Male,Canada,Basic,499
100876,2023-08-02,33,Male,Canada,Basic,299
100877,2023-01-26,40,Male,Canada,Standard,999
100878,2023-07-08,55,Female,USA,Basic,499
100879,2024-11-04,33,Female,USA,Basic,299
100880,2023-04-23,31,Male,Canada,Standard,999
100881,2024-07-11,46,Male,Australia,Basic,299
100882,2023-02-24,43,Female,USA,Basic,499
100883,2022-06-06,52,Male,USA,Basic,499
100884,2023-07-04,32,Male,India,Premium,299
100885,2025-01-25,20,Male,India,Basic,499
100886,2024-10-17,40,Female,Australia,Premium,299
100887,2024-09-23,46,Female,USA,Basic,999
100888,2024-08-08,51,Male,USA,Standard,299
100889,2022-10-16,50,Male,UK,Basic,299
100890,2022-07-15,58,Male,Australia,Standard,499
100891,2023-08-21,58,Male,Australia,Premium,299
100892,2023-06-01,40,Male,UK,Premium,499
100893,2024-05-14,24,Male,UK,Standard,999
100894,2025-02-15,20,Female,India,Premium,499
100895,2024-03-16,49,Female,Australia,Basic,299
100896,2025-03-28,48,Male,Australia,Standard,499
100897,2024-03-25,35,Female,UK,Standard,999
100898,2022-08-16,60,Male,Canada,Premium,299
100899,2022-08-04,24,Male,Canada,Basic,499
100900,2024-08-05,58,Female,India,Premium,299
100901,2022-01-15,18,Female,Canada,Standard,999
100902,2025-03-26,31,Male,Canada,Standard,499
100903,2025-03-26,69,Male,Canada,Basic,999
100904,2022-02-16,49,Female,USA,Standard,999
100905,2022-11-20,23,Female,India,Standard,299
100906,2024-04-23,56,Male,UK,Standard,299
100907,2022-05-10,27,Male,Canada,Premium,299
100908,2022-04-05,24,Male,USA,Standard,299
100909,2023-09-19,43,Female,Canada,Standard,499
100910,2024-01-25,51,Male,USA,Premium,499
100911,2024-03-04,47,Female,India,Standard,299
100912,2022-03-10,53,Male,Canada,Standard,499
100913,2022-01-11,38,Female,USA,Basic,499
100914,2024-05-21,34,Female,Australia,Basic,299
100915,2023-07-04,50,Female,Australia,Standard,299
100916,2025-03-03,27,Female,USA,Premium,499
100917,2023-12-13,68,Male,Canada,Basic,499
100918,2022-01-23,64,Female,Canada,Basic,999
100919,2024-03-25,59,Female,India,Standard,299
100920,2022-12-12,68,Female,India,Basic,499
100921,2022-10-29,29,Male,UK,Standard,499
100922,2022-12-29,33,Male,India,Standard,299
100923,2023-01-31,58,Male,Canada,Basic,299
100924,2022-08-06,49,Male,UK,Premium,299
100925,2022-05-21,32,Male,India,Standard,299
100926,2024-08-15,44,Male,USA,Standard,299
100927,2024-09-11,45,Female,Australia,Basic,499
100928,2024-09-19,34,Female,India,Standard,499
100929,2024-04-07,63,Female,India,Premium,499
100930,2023-11-14,67,Male,USA,Basic,299
100931,2024-09-30,19,Female,Canada,Basic,499
100932,2022-12-22,53,Female,USA,Basic,499
100933,2024-10-04,67,Male,India,Basic,999
100934,2025-03-02,24,Female,Canada,Basic,999
100935,2024-06-06,30,Male,UK,Basic,499
100936,2022-05-07,32,Female,India,Premium,499
100937,2025-02-03,42,Male,USA,Standard,299
100938,2024-10-05,40,Male,UK,Basic,299
100939,2023-08-27,39,Male,Australia,Standard,999
100940,2024-10-10,43,Female,UK,Basic,499
100941,2022-02-20,50,Female,USA,Standard,499
100942,2024-11-18,28,Male,UK,Basic,999
100943,2024-02-18,27,Male,USA,Basic,499
100944,2024-03-24,42,Female,India,Premium,299
100945,2023-02-24,54,Female,Canada,Basic,299
100946,2024-09-09,65,Male,Australia,Premium,299
100947,2024-04-04,60,Female,Canada,Standard,499
100948,2024-10-21,55,Female,Canada,Basic,499
100949,2023-07-21,58,Female,Canada,Standard,999
100950,2023-01-06,62,Male,USA,Standard,499
100951,2024-07-24,41,Male,USA,Basic,299
100952,2023-10-23,57,Female,Australia,Basic,299
100953,2024-08-26,63,Male,USA,Basic,499
100954,2025-03-06,50,Female,USA,Premium,999
100955,2022-07-21,34,Female,USA,Standard,299
100956,2022-11-09,41,Male,USA,Basic,999
100957,2022-04-27,54,Male,India,Premium,299
100958,2024-07-25,19,Male,Australia,Basic,299
100959,2023-07-29,49,Female,USA,Basic,999
100960,2022-09-01,41,Female,Australia,Basic,299
100961,2023-06-21,26,Male,UK,Standard,499
100962,2022-03-16,21,Male,India,Basic,299
100963,2023-01-21,34,Male,USA,Standard,999
100964,2023-04-20,34,Female,India,Premium,999
100965,2023-02-22,67,Female,India,Basic,999
100966,2022-12-13,65,Female,UK,Basic,299
100967,2023-10-02,47,Male,Australia,Basic,299
100968,2024-07-27,57,Male,India,Standard,499
100969,2024-08-12,28,Female,Canada,Premium,299
100970,2024-05-25,38,Male,UK,Basic,499
100971,2024-02-02,38,Male,Canada,Basic,499
100972,2023-10-26,35,Male,UK,Basic,299
100973,2022-01-25,46,Male,Canada,Basic,499
100974,2023-12-11,41,Female,Canada,Standard,999
100975,2025-03-30,27,Male,India,Basic,999
100976,2022-06-26,62,Female,India,Basic,299
100977,2022-10-12,34,Female,UK,Standard,299
100978,2022-03-04,35,Male,Australia,Basic,299
100979,2024-09-29,59,Female,India,Standard,299
100980,2023-10-24,65,Female,India,Basic,299
100981,2023-10-28,37,Male,USA,Premium,999
100982,2022-06-05,54,Female,India,Basic,299
100983,2024-12-08,62,Female,Australia,Premium,299
100984,2024-08-24,35,Female,USA,Basic,299
100985,2024-04-28,34,Female,Canada,Standard,299
100986,2025-01-12,26,Female,Canada,Basic,299
100987,2023-11-20,31,Female,USA,Standard,499
100988,2022-05-28,66,Female,USA,Basic,499
100989,2022-12-08,46,Female,USA,Standard,299
100990,2023-04-21,48,Male,UK,Standard,299
100991,2024-12-22,21,Male,Australia,Standard,499
100992,2023-07-15,35,Male,Australia,Standard,299
100993,2022-11-23,37,Female,Canada,Basic,299
100994,2025-03-10,64,Female,Canada,Basic,999
100995,2024-09-16,60,Female,Canada,Standard,499
100996,2022-08-03,61,Male,India,Basic,499
100997,2023-03-11,26,Male,Canada,Basic,999
100998,2024-08-09,30,Male,USA,Basic,499
100999,2023-12-24,32,Female,Canada,Basic,999
101000,2022-02-01,44,Male,USA,Standard,999
101001,2023-11-01,32,Male,UK,Standard,299
101002,2022-10-12,45,Female,India,Premium,999
101003,2023-03-05,54,Male,India,Basic,299
101004,2022-10-13,36,Female,Australia,Premium,299
101005,2025-03-13,43,Male,UK,Standard,999
101006,2024-11-08,69,Female,USA,Premium,999
101007,2022-01-18,43,Female,UK,Premium,499
101008,2024-02-08,42,Female,India,Standard,299
101009,2023-08-13,43,Female,USA,Basic,499
101010,2025-04-13,43,Female,UK,Basic,499
