ticket_id,customer_id,ticket_date,ticket_category,resolution_time_hrs,satisfaction_score
641,101851,2024-10-25,Account,0.65,2
642,100504,2023-07-06,Refund,3.25,2
643,102278,2024-06-29,Technical,10.11,1
644,101582,2024-08-03,Billing,5.79,2
645,103123,2024-11-23,Billing,6.97,2
646,101934,2023-05-06,Billing,0.31,4
647,104587,2024-02-14,Billing,6.31,1
648,103163,2023-04-09,Technical,6.21,1
649,104937,2023-08-05,Account,1.23,2
650,104380,2025-01-24,Technical,1.41,2
651,103637,2025-05-13,Technical,4.9,2
652,102552,2023-01-16,Technical,33.68,2
653,103607,2024-04-28,Account,5.47,2
654,101320,2023-01-28,Refund,30.44,3
655,101114,2024-06-04,Billing,25.55,4
656,101541,2024-05-03,Refund,23.11,2
657,100358,2025-05-13,Account,34.43,3
658,101407,2024-07-03,Technical,8.07,2
659,103077,2025-03-01,Technical,0.25,1
660,100475,2023-11-13,Refund,4.11,3
661,104307,2025-04-16,Account,20.57,3
662,102685,2025-04-25,Technical,3.97,1
663,104595,2023-11-06,Account,12.54,3
664,103485,2025-03-03,Refund,7.74,1
665,100889,2024-01-30,Account,0.57,4
666,100146,2024-01-04,Refund,67.29,2
667,102996,2024-01-01,Technical,2.52,1
668,102709,2024-09-25,Billing,3.92,2
669,102490,2023-10-21,Account,1.44,4
670,103609,2024-08-06,Technical,19.27,1
671,101969,2023-11-28,Billing,0.53,5
672,101732,2023-11-01,Billing,0.42,1
673,103685,2025-06-06,Billing,5.5,4
674,101002,2025-01-22,Technical,13.49,2
675,101945,2024-11-01,Billing,0.24,1
676,100776,2023-08-28,Refund,13.3,5
677,102640,2023-01-08,Account,1.44,5
678,102383,2023-01-29,Account,2.93,1
679,102858,2023-02-06,Technical,13.83,5
680,102367,2023-11-23,Technical,2.28,3
681,100486,2023-01-19,Technical,16.17,2
682,102306,2024-05-10,Account,2.93,4
683,102559,2024-12-26,Technical,2.42,2
684,101760,2023-10-19,Billing,0.01,5
685,101326,2025-01-05,Technical,28.27,5
686,104721,2024-07-29,Billing,1.81,4
687,101666,2025-05-17,Refund,19.61,1
688,100492,2025-05-01,Technical,3.73,5
689,104847,2023-01-31,Billing,23.0,3
690,102457,2024-01-21,Account,4.61,2
691,102534,2023-06-01,Refund,0.41,2
692,104554,2023-02-07,Account,17.76,3
693,100219,2024-04-17,Billing,29.26,5
694,103589,2023-12-01,Refund,20.24,4
695,103291,2023-05-04,Technical,23.57,3
696,103003,2024-01-03,Account,36.8,4
697,100297,2024-06-14,Account,12.86,1
698,101420,2023-08-18,Technical,14.89,1
699,103000,2023-12-18,Account,5.56,1
700,102804,2024-02-24,Refund,25.52,1
701,101899,2024-09-28,Technical,1.53,2
702,101459,2024-09-21,Technical,11.85,3
703,101814,2024-03-09,Refund,1.56,2
704,102151,2024-07-31,Technical,24.01,2
705,103400,2023-03-03,Technical,5.14,1
706,101661,2023-01-03,Technical,2.44,3
707,104188,2023-11-14,Billing,8.56,3
708,103423,2023-08-24,Refund,11.37,2
709,103607,2023-10-29,Refund,3.81,5
710,101693,2024-10-17,Account,45.56,1
711,100993,2023-08-18,Billing,3.8,3
712,100874,2025-01-17,Refund,23.11,4
713,101067,2024-10-03,Refund,20.87,1
714,103807,2023-06-17,Technical,0.5,2
715,102685,2023-08-13,Billing,5.83,5
716,103560,2023-01-02,Technical,7.81,4
717,101046,2024-02-10,Technical,12.01,3
718,100979,2023-06-08,Refund,4.65,3
719,102123,2024-04-29,Account,19.09,5
720,103239,2025-05-14,Refund,18.13,3
721,103740,2023-09-23,Account,23.83,2
722,101372,2024-04-15,Technical,24.82,5
723,102366,2023-06-23,Account,23.16,2
724,102505,2023-06-29,Technical,17.31,5
725,102030,2024-08-10,Refund,5.48,5
726,104053,2024-04-26,Technical,15.22,5
727,104989,2024-07-20,Refund,4.13,4
728,104879,2024-03-12,Billing,5.61,4
729,102841,2024-01-29,Billing,7.57,2
730,101656,2024-08-03,Account,25.33,1
731,101901,2023-04-13,Refund,13.16,1
732,103684,2023-05-09,Billing,5.19,2
733,104045,2024-09-23,Technical,11.46,5
734,100303,2025-05-15,Account,0.78,1
735,103695,2025-02-11,Technical,14.06,5
736,103839,2025-06-05,Billing,27.26,4
737,104790,2024-05-31,Technical,7.36,1
738,103801,2024-01-27,Billing,2.79,4
739,101544,2023-12-04,Account,2.53,4
740,100664,2024-03-03,Technical,56.58,1
741,103125,2025-04-29,Refund,24.15,1
742,104167,2024-03-06,Refund,2.29,2
743,100559,2025-06-18,Account,2.68,2
744,100059,2023-01-22,Refund,0.56,4
745,104460,2024-04-02,Account,17.9,3
746,101820,2024-11-03,Technical,1.67,3
747,101944,2024-06-03,Account,10.16,2
748,101454,2025-04-28,Billing,18.14,5
749,102273,2023-05-28,Technical,19.1,4
750,103427,2024-01-31,Technical,21.97,3
751,103007,2025-05-12,Account,11.38,2
752,100836,2024-08-20,Billing,19.27,5
753,102600,2025-05-09,Billing,2.11,4
754,102266,2024-10-03,Refund,13.34,3
755,104776,2023-12-21,Refund,27.24,1
756,101791,2023-02-13,Technical,13.58,3
757,102018,2023-07-05,Billing,48.53,1
758,104710,2025-01-08,Refund,7.43,4
759,102158,2025-06-06,Account,11.19,1
760,103584,2024-06-25,Refund,38.63,4
761,100888,2023-07-14,Technical,28.25,5
762,101003,2023-02-16,Billing,19.98,3
763,103534,2024-06-10,Account,14.01,5
764,101461,2024-02-13,Account,7.45,4
765,102771,2023-07-13,Refund,0.49,1
766,101573,2024-06-11,Account,12.41,5
767,103613,2025-03-09,Technical,4.95,1
768,102033,2023-10-24,Account,3.42,2
769,103882,2024-01-30,Billing,50.66,2
770,102567,2024-09-06,Billing,10.73,5
771,101672,2025-02-17,Refund,21.83,5
772,101162,2024-10-24,Billing,19.24,1
773,104279,2023-06-09,Refund,12.17,3
774,104687,2023-05-18,Technical,2.86,2
775,100834,2024-11-02,Billing,5.95,4
776,104810,2024-12-15,Technical,5.38,1
777,100352,2023-03-19,Account,10.35,2
778,100208,2025-06-16,Refund,31.4,3
779,102590,2023-09-30,Account,12.16,1
780,103200,2025-01-05,Account,7.03,2
781,102282,2023-12-22,Billing,40.49,5
782,103036,2025-05-15,Billing,9.43,2
783,101043,2025-05-08,Refund,0.42,3
784,104983,2023-11-14,Refund,4.94,1
785,102741,2024-10-16,Billing,31.81,4
786,103971,2023-04-09,Technical,0.46,3
787,101594,2024-10-14,Account,43.55,4
788,101760,2023-06-19,Technical,11.18,4
789,103598,2024-03-12,Account,33.56,3
790,104877,2025-04-24,Refund,7.06,1
791,101033,2025-05-09,Account,6.78,3
792,100887,2023-09-20,Technical,28.85,2
793,102413,2025-01-09,Refund,1.13,2
794,100786,2025-03-10,Billing,67.5,3
795,100680,2023-06-10,Refund,18.52,2
796,103457,2023-06-19,Refund,4.57,2
797,100329,2025-03-09,Billing,13.02,2
798,102050,2024-02-12,Technical,5.77,4
799,102145,2023-11-21,Refund,9.19,5
800,101876,2024-04-23,Billing,4.55,4
801,102189,2024-12-31,Account,34.78,3
802,104005,2025-02-05,Refund,2.86,3
803,104155,2025-06-06,Refund,35.62,2
804,100714,2024-05-06,Technical,4.84,5
805,102025,2023-09-16,Account,21.46,2
806,104151,2025-05-24,Refund,1.61,1
807,104505,2023-07-29,Account,1.31,3
808,103180,2024-11-24,Refund,3.41,4
809,103531,2024-04-21,Refund,37.39,5
810,104812,2023-06-26,Billing,1.58,1
811,104291,2023-06-27,Refund,4.34,2
812,101606,2023-01-08,Billing,9.48,1
813,101866,2023-11-09,Technical,18.6,5
814,101293,2023-04-02,Refund,27.61,3
815,102275,2023-01-05,Billing,12.48,3
816,103806,2024-01-31,Billing,3.6,3
817,103279,2024-01-01,Billing,24.19,5
818,104868,2024-10-25,Refund,0.98,1
819,103885,2024-01-28,Account,0.69,1
820,101960,2024-02-09,Refund,1.39,2
821,101934,2023-03-12,Account,1.9,3
822,104519,2024-08-31,Billing,8.35,3
823,104339,2025-04-30,Technical,21.79,3
824,102483,2023-01-27,Technical,4.22,5
825,102624,2023-01-29,Billing,6.09,3
826,101965,2023-10-16,Billing,16.2,5
827,103270,2025-01-17,Billing,4.67,2
828,103233,2023-05-31,Refund,7.51,4
829,102589,2023-05-13,Account,6.01,5
830,103892,2025-02-28,Technical,2.06,4
831,104277,2023-05-06,Billing,0.49,4
832,104605,2024-06-10,Account,11.91,3
833,100810,2025-01-02,Refund,11.81,1
834,104384,2024-04-06,Account,4.7,4
835,101882,2024-09-15,Refund,16.58,5
836,100267,2023-01-19,Account,0.27,2
837,101810,2023-04-30,Refund,31.12,3
838,100655,2023-07-21,Account,2.8,2
839,104829,2025-02-12,Billing,2.87,4
840,102461,2023-06-14,Account,67.23,1
841,104698,2023-12-22,Refund,3.31,5
842,104291,2024-04-30,Billing,4.18,1
843,100558,2024-06-04,Technical,10.21,1
844,100726,2024-02-02,Refund,6.06,1
845,100195,2023-07-06,Billing,2.72,4
846,103142,2025-04-14,Technical,56.7,2
847,103316,2023-02-09,Billing,6.48,3
848,100260,2024-07-19,Refund,29.79,1
849,101521,2023-08-14,Billing,30.47,3
850,103810,2025-01-20,Refund,11.16,4
851,102519,2024-04-16,Billing,1.43,5
852,104455,2025-02-04,Billing,4.66,1
853,104750,2023-08-04,Refund,20.51,2
854,101161,2024-05-14,Technical,9.56,2
855,101530,2025-01-31,Billing,27.15,5
856,101877,2023-11-02,Refund,22.74,5
857,102662,2024-11-03,Technical,11.42,5
858,103119,2024-10-15,Refund,10.36,1
859,101327,2023-01-27,Technical,3.03,2
860,101455,2023-11-23,Billing,0.33,5
861,103347,2024-07-20,Refund,7.63,5
862,103051,2024-12-05,Account,2.33,2
863,104743,2023-03-14,Refund,12.76,5
864,103043,2023-03-27,Account,28.98,5
865,100311,2025-03-17,Billing,1.38,1
866,104503,2025-06-03,Refund,24.96,3
867,102099,2024-01-12,Refund,2.43,4
868,101229,2023-05-16,Technical,59.65,4
869,104771,2025-01-09,Refund,12.98,1
870,100968,2024-12-21,Billing,9.2,3
871,103941,2024-05-19,Refund,6.24,4
872,100730,2023-08-20,Technical,5.44,4
873,104231,2024-08-16,Refund,2.81,2
874,100555,2024-11-25,Technical,10.86,2
875,103297,2023-02-01,Account,1.8,4
876,102584,2023-07-08,Technical,13.08,3
877,100447,2024-07-06,Technical,0.73,2
878,103855,2024-04-30,Technical,20.7,5
879,103441,2023-06-15,Technical,4.7,3
880,102856,2023-08-27,Billing,9.78,3
881,104355,2025-04-23,Technical,8.01,5
882,101117,2024-02-17,Billing,33.08,1
883,103111,2023-01-25,Billing,25.68,2
884,103530,2024-01-26,Technical,4.27,2
885,103492,2025-06-01,Refund,10.42,4
886,100526,2024-02-24,Account,32.84,4
887,103458,2023-06-24,Technical,16.52,2
888,102933,2024-07-06,Technical,2.88,1
889,103651,2023-07-30,Account,13.31,3
890,102405,2024-05-05,Technical,19.88,2
891,102422,2024-01-17,Refund,0.61,1
892,102517,2024-12-16,Refund,8.03,4
893,103177,2025-02-17,Technical,33.73,2
894,100729,2023-02-02,Billing,5.25,3
895,101842,2025-01-16,Refund,9.99,4
896,104282,2025-05-31,Technical,1.17,4
897,102169,2023-02-02,Account,14.11,1
898,100529,2024-12-01,Account,2.13,5
899,104850,2024-11-20,Technical,2.29,1
900,102882,2024-01-20,Billing,5.29,2
901,100865,2023-04-02,Billing,19.23,4
902,100403,2023-01-18,Billing,5.69,5
903,102994,2023-03-18,Billing,34.65,3
904,104241,2024-01-31,Refund,12.35,4
905,104291,2023-07-09,Billing,6.98,2
906,102132,2024-07-13,Technical,8.52,3
907,103441,2023-01-10,Account,6.96,2
908,100699,2023-04-22,Technical,2.76,3
909,103239,2025-06-02,Account,4.63,1
910,100550,2025-02-14,Account,8.43,3
911,102291,2024-09-03,Billing,11.79,5
912,100751,2023-10-05,Account,0.63,1
913,102579,2025-02-05,Billing,13.23,1
914,104635,2025-05-07,Billing,6.81,1
915,103319,2023-05-22,Billing,1.23,2
916,101501,2023-03-29,Account,6.94,4
917,104873,2024-10-02,Account,13.99,3
918,104682,2023-04-24,Refund,7.33,3
919,103476,2023-12-24,Technical,7.73,3
920,104171,2023-10-09,Refund,11.95,4
921,101809,2023-08-20,Technical,14.69,2
922,101641,2024-12-27,Refund,43.27,4
923,102119,2023-11-04,Account,6.43,1
924,104599,2023-04-24,Technical,13.17,1
925,104685,2025-03-12,Technical,22.44,5
926,102742,2023-06-29,Billing,10.91,4
927,100066,2023-07-02,Account,52.59,1
928,102913,2025-03-24,Refund,5.33,5
929,100218,2023-06-14,Account,31.4,2
930,100321,2023-07-02,Billing,15.94,2
931,102389,2023-12-24,Account,20.41,2
932,100586,2023-09-13,Refund,17.15,5
933,102773,2024-10-27,Refund,40.1,4
934,101955,2024-10-28,Technical,3.33,2
935,100903,2023-10-08,Billing,25.4,2
936,103444,2024-01-12,Technical,3.13,4
937,102575,2023-09-24,Technical,15.84,1
938,104896,2023-05-25,Technical,17.1,5
939,102587,2025-05-21,Refund,2.44,4
940,101240,2023-09-27,Technical,19.14,2
941,104958,2025-02-28,Account,3.72,4
942,103161,2023-04-07,Billing,40.92,4
943,100163,2024-05-24,Account,0.35,5
944,104734,2023-07-02,Technical,21.43,1
945,101933,2023-05-22,Account,2.65,4
946,104249,2023-09-25,Refund,15.1,1
947,102888,2025-04-28,Technical,16.14,2
948,104424,2023-06-06,Account,87.67,1
949,104220,2025-05-03,Billing,0.42,4
950,101087,2024-04-25,Account,14.83,1
951,100093,2024-01-04,Technical,2.75,3
952,104471,2024-06-01,Account,1.95,4
953,103223,2023-10-13,Refund,11.87,3
954,103626,2024-04-26,Technical,14.85,3
955,103945,2024-10-21,Refund,10.06,3
956,102050,2024-04-25,Account,17.72,2
957,103464,2024-10-24,Technical,4.59,1
958,104669,2024-02-26,Billing,20.62,5
959,104963,2023-03-16,Account,4.09,5
960,102688,2025-02-09,Refund,1.61,3
961,101890,2023-04-26,Billing,24.59,4
962,103083,2024-06-12,Technical,13.87,5
963,103932,2024-08-12,Billing,5.27,2
964,103577,2024-03-12,Technical,16.24,4
965,100681,2023-03-05,Refund,3.17,2
966,101403,2025-04-23,Billing,30.46,2
967,102119,2023-04-14,Account,5.62,1
968,100313,2025-06-10,Refund,1.89,5
969,100215,2023-10-15,Technical,8.95,2
970,101203,2024-12-18,Refund,15.89,4
971,101391,2023-10-14,Billing,7.31,3
972,101611,2025-03-16,Technical,1.28,1
973,101499,2024-02-25,Refund,30.59,4
974,101427,2024-07-20,Refund,0.19,5
975,101401,2024-06-18,Billing,14.73,1
976,102239,2024-07-07,Billing,2.61,4
977,104461,2024-02-22,Refund,19.52,1
978,103036,2023-06-25,Refund,32.15,2
979,101620,2024-01-05,Account,5.5,1
980,101850,2023-04-21,Account,5.09,3
981,103257,2023-08-14,Account,40.22,4
982,104313,2023-08-16,Technical,0.44,1
983,100152,2025-03-07,Refund,22.07,3
984,102096,2025-04-20,Refund,1.84,4
985,103920,2024-12-01,Account,2.63,3
986,104959,2024-09-25,Refund,7.13,1
987,101509,2023-05-05,Billing,0.35,2
988,100708,2023-09-18,Technical,5.42,5
989,102340,2024-09-26,Technical,0.41,1
990,102895,2025-03-07,Refund,2.12,1
991,104990,2023-02-23,Account,5.11,3
992,101430,2023-07-21,Refund,0.12,5
993,103888,2023-09-24,Technical,13.06,5
994,101388,2023-06-23,Refund,4.27,3
995,104883,2023-11-20,Account,18.77,2
996,101222,2024-03-19,Refund,7.56,2
997,104896,2023-05-10,Technical,76.58,2
998,103678,2023-01-02,Technical,12.9,4
999,103277,2024-01-01,Technical,1.75,3
1000,101354,2023-12-26,Refund,39.95,1
1001,103745,2023-04-13,Technical,7.21,3
1002,100897,2024-09-16,Technical,0.04,5
1003,103616,2025-02-04,Refund,0.5,3
1004,100239,2024-06-01,Billing,6.35,4
1005,102531,2024-07-10,Account,1.08,4
1006,103943,2023-08-11,Refund,10.77,2
1007,100876,2025-05-23,Billing,17.45,1
1008,104392,2023-02-19,Account,12.05,1
1009,100493,2023-05-31,Account,0.21,4
1010,100175,2025-02-01,Account,24.9,1
1011,103148,2024-01-02,Billing,4.22,5
1012,100002,2025-04-02,Account,42.86,4
1013,101581,2023-06-09,Billing,5.68,4
1014,104652,2025-04-10,Billing,4.15,2
1015,102324,2024-09-12,Technical,1.2,4
1016,104061,2025-02-26,Technical,3.31,2
1017,104673,2024-03-04,Billing,22.27,4
1018,102893,2025-03-06,Account,0.15,2
1019,102827,2025-05-24,Account,8.14,5
1020,103145,2023-12-09,Billing,2.18,2
1021,102234,2024-03-10,Billing,4.7,1
1022,104485,2025-05-01,Refund,24.85,4
1023,103591,2024-04-21,Refund,5.06,5
1024,101064,2024-05-08,Billing,3.55,3
1025,101539,2024-05-03,Refund,3.46,1
1026,101760,2023-03-09,Billing,6.59,3
1027,100689,2023-07-27,Technical,0.15,3
1028,103822,2023-06-04,Technical,9.13,4
1029,102237,2025-03-05,Billing,4.87,1
1030,102241,2024-03-10,Account,6.14,2
1031,103258,2023-07-21,Refund,3.63,2
1032,101618,2024-03-13,Technical,0.2,1
1033,100867,2023-05-08,Billing,1.94,1
1034,101109,2024-11-18,Account,8.64,5
1035,100676,2023-05-01,Refund,5.66,5
1036,104991,2024-08-29,Billing,1.82,1
1037,100661,2024-10-30,Technical,33.69,3
1038,103265,2024-05-29,Account,31.04,4
1039,100999,2023-03-18,Account,6.59,1
1040,104434,2024-05-07,Account,21.31,2
1041,104183,2024-04-23,Technical,22.28,3
1042,104110,2023-08-16,Billing,3.92,5
1043,101999,2024-12-17,Technical,2.96,3
1044,102903,2025-02-11,Refund,8.59,3
1045,102378,2024-03-30,Technical,17.0,5
1046,103937,2023-07-06,Account,10.16,2
1047,103481,2023-11-15,Technical,4.73,5
1048,101649,2023-07-19,Refund,38.49,5
1049,101634,2024-06-14,Refund,22.41,1
1050,104054,2023-02-18,Refund,30.96,1
1051,101513,2023-04-01,Refund,1.08,4
1052,104632,2024-08-17,Billing,29.39,1
1053,102286,2023-10-14,Billing,7.51,2
1054,102298,2023-04-30,Technical,5.46,2
1055,101970,2023-02-20,Refund,34.28,3
1056,103046,2023-06-03,Billing,5.79,5
1057,103011,2024-03-12,Account,12.95,4
1058,101445,2024-05-21,Billing,35.48,5
1059,103870,2023-07-27,Technical,1.99,2
1060,102580,2023-06-26,Account,11.19,4
1061,102234,2024-09-11,Account,2.09,5
1062,102811,2024-05-07,Refund,18.65,1
1063,104099,2023-07-13,Technical,6.35,2
1064,103291,2024-04-05,Technical,6.26,2
1065,103159,2023-08-09,Refund,8.9,5
1066,102312,2023-12-08,Technical,2.18,2
1067,101179,2023-05-05,Account,27.95,2
1068,103511,2024-09-12,Billing,8.19,1
1069,101767,2024-08-31,Refund,0.89,5
1070,100619,2024-09-14,Refund,17.12,2
1071,100674,2023-09-18,Billing,17.22,3
1072,100403,2025-02-21,Refund,3.03,2
1073,103838,2024-04-02,Account,3.08,5
1074,104068,2024-12-11,Account,3.56,1
1075,101548,2023-09-30,Technical,17.68,3
1076,103457,2024-04-24,Billing,24.08,2
1077,100617,2023-05-23,Technical,8.25,5
1078,102495,2024-12-22,Refund,16.7,5
1079,102210,2024-03-08,Refund,14.62,1
1080,100166,2024-01-06,Refund,6.26,2
1081,103042,2023-06-21,Refund,28.19,1
1082,101786,2024-01-11,Refund,7.56,5
1083,101358,2025-03-09,Account,4.83,5
1084,103260,2023-04-05,Refund,23.46,3
1085,101292,2024-05-23,Billing,12.04,1
1086,100739,2023-08-25,Billing,13.44,1
1087,104534,2025-04-07,Billing,14.66,5
1088,103697,2024-02-26,Refund,40.69,1
1089,104632,2023-10-07,Billing,5.31,2
1090,104509,2023-11-22,Account,22.38,4
1091,104053,2024-01-06,Technical,0.09,4
1092,103436,2025-04-18,Refund,10.46,1
1093,102550,2023-07-12,Technical,26.7,5
1094,104289,2023-03-29,Technical,0.4,3
1095,103059,2024-10-04,Refund,48.7,2
1096,104141,2023-06-21,Technical,48.15,4
1097,100543,2023-06-02,Billing,25.96,3
1098,100257,2023-03-27,Refund,2.97,5
1099,103826,2024-01-05,Technical,0.42,4
1100,103650,2023-05-07,Technical,4.07,4
1101,103266,2025-04-02,Billing,17.15,2
1102,104877,2023-08-21,Billing,50.3,1
1103,103016,2023-05-22,Technical,6.39,5
1104,100368,2023-11-03,Refund,5.5,1
1105,104771,2023-09-09,Technical,32.09,3
1106,101962,2023-06-03,Billing,19.78,2
1107,104038,2025-06-18,Billing,17.95,2
1108,101501,2024-06-12,Billing,2.81,3
1109,104292,2025-03-15,Billing,4.42,4
1110,104772,2025-03-30,Billing,0.79,1
1111,100251,2023-06-02,Technical,5.06,3
1112,103025,2023-11-11,Refund,4.14,4
1113,101438,2023-07-08,Billing,2.93,2
1114,104665,2024-11-16,Billing,26.09,5
1115,104263,2024-06-08,Technical,28.33,3
1116,102774,2024-05-30,Account,5.53,5
1117,100910,2025-06-11,Account,3.56,3
1118,102864,2025-01-27,Technical,0.94,5
1119,103971,2023-05-31,Billing,48.45,4
1120,102011,2023-12-26,Refund,14.84,3
1121,101468,2024-04-22,Refund,1.09,2
1122,104135,2025-05-05,Account,11.47,4
1123,101427,2024-04-06,Billing,0.09,4
1124,102473,2023-10-09,Billing,6.33,4
1125,102196,2024-01-20,Technical,7.38,4
1126,103529,2024-03-03,Billing,4.12,4
1127,101430,2025-05-03,Account,7.0,2
1128,101414,2023-03-26,Refund,10.9,2
1129,101521,2024-09-06,Technical,20.97,5
1130,101937,2025-04-29,Technical,5.4,4
1131,104597,2024-12-16,Technical,18.36,2
1132,101391,2024-05-11,Technical,6.8,5
1133,102325,2025-06-18,Technical,12.44,1
1134,104040,2024-08-02,Technical,15.01,3
1135,103458,2023-02-18,Billing,0.85,4
1136,104846,2023-08-18,Refund,10.17,5
1137,103669,2023-02-10,Account,0.32,2
1138,103402,2025-04-12,Technical,6.21,3
1139,101159,2023-08-25,Technical,1.4,2
1140,102965,2024-01-24,Technical,21.46,4
1141,104118,2024-06-19,Refund,41.41,5
1142,104680,2023-09-09,Account,6.43,5
1143,103759,2024-03-19,Account,8.08,4
1144,102715,2023-10-21,Refund,2.98,5
1145,100404,2024-07-12,Refund,0.59,4
1146,102656,2023-04-27,Technical,20.49,5
1147,101525,2023-10-28,Account,19.31,2
1148,104736,2024-03-22,Technical,25.39,3
1149,102858,2023-07-24,Refund,7.94,1
1150,104660,2023-07-13,Account,2.38,1
1151,104043,2023-05-18,Refund,29.57,4
1152,100886,2025-02-05,Technical,1.13,2
1153,101932,2024-06-03,Billing,6.03,3
1154,100461,2023-01-14,Billing,17.97,5
1155,100902,2024-06-10,Billing,0.42,1
1156,104673,2025-03-05,Technical,6.51,3
1157,100626,2024-06-14,Refund,9.2,2
1158,101049,2023-10-25,Billing,15.54,1
1159,102715,2024-09-26,Technical,13.95,1
1160,103566,2024-12-22,Billing,8.43,1
1161,104587,2023-09-30,Refund,18.71,5
1162,102363,2024-08-25,Billing,6.98,3
1163,104324,2025-02-08,Account,8.57,5
1164,103813,2023-03-18,Refund,3.13,5
1165,104823,2025-04-08,Billing,2.01,5
1166,101929,2025-02-12,Refund,11.55,1
1167,100395,2024-12-02,Refund,3.13,4
1168,100673,2024-07-18,Billing,4.79,3
1169,103402,2023-02-18,Account,29.86,5
1170,100110,2024-05-30,Technical,19.4,5
1171,104145,2023-07-07,Billing,14.41,1
1172,104919,2024-02-13,Account,5.33,4
1173,103936,2024-09-30,Technical,18.49,3
1174,100731,2023-05-14,Refund,47.38,1
1175,103575,2023-12-31,Billing,4.15,2
1176,104092,2023-11-28,Technical,11.59,1
1177,101407,2024-11-02,Account,3.01,1
1178,102589,2023-12-18,Account,1.27,3
1179,103727,2023-12-17,Refund,20.42,1
1180,104387,2024-06-03,Technical,53.06,2
1181,104804,2023-01-19,Account,0.19,5
1182,100607,2023-01-29,Billing,19.04,4
1183,103166,2024-09-16,Technical,22.67,2
1184,101959,2023-09-21,Billing,2.63,1
1185,103824,2024-05-27,Refund,25.59,2
1186,103985,2025-02-14,Billing,5.62,3
1187,103382,2025-05-02,Refund,5.19,5
1188,103688,2025-04-17,Technical,25.2,1
1189,101192,2025-01-01,Refund,6.62,5
1190,101987,2024-04-07,Refund,5.77,3
1191,102117,2023-11-30,Refund,9.92,4
1192,102272,2023-01-26,Account,2.88,4
1193,102397,2025-06-13,Technical,3.01,3
